AMIE,Nombre_Institucion,Provincia,Canton,Parroquia,Sostenimiento,Area,Total_Anios_Registrados,Primer_Anio,Ultimo_Anio
09H05885,BAL 74 HUANCAVILCA,GUAYAS,DURAN,ELOY ALFARO (DURAN),Fiscal,Urbana,16,2010-2011,2025-2026
09H05895,BARUJITOS,GUAYAS,DURAN,EL RECREO,Particular,Urbana,16,2010-2011,2025-2026
09H03304,BETTY BALLEN,GUAYAS,DAULE,DAULE,Fiscal,Urbana,16,2010-2011,2025-2026
09H05880,CAMINANDO CON JESUS  N  215,GUAYAS,GUAYAQUIL,TARQUI,Particular,Urbana,16,2010-2011,2025-2026
09H05967,CARLOS HUMBERTO CASTRO TORRES,GUAYAS,GUAYAQUIL,TARQUI,Particular,Urbana,16,2010-2011,2025-2026
09H05544,CENTINELA IBEROAMERICANA CRISTIANA,GUAYAS,SAMBORONDON,SAMBORONDON,Particular,Urbana,16,2010-2011,2025-2026
09H05935,CENTRO DE DIAGNOSTICO DE EDUCACION ESPECIAL PLAN INTERNACIONAL,GUAYAS,GUAYAQUIL,FEBRES CORDERO,Fiscal,Urbana,6,2010-2011,2015-2016
09H05717,CENTRO DE EDUCACION ESPECIAL AVINNFA MILAGRO,GUAYAS,MILAGRO,MILAGRO,Particular,Urbana,16,2010-2011,2025-2026
09H05871,CENTRO DE PRIMARIA POPULAR FUNDACION ES JUSTO Y NECESARIO,GUAYAS,GUAYAQUIL,TARQUI,Particular,Urbana,11,2010-2011,2020-2021
09H05951,CENTRO EDUCATIVO MIRAFLORES COLEGIO,GUAYAS,GUAYAQUIL,TARQUI,Particular,Urbana,16,2010-2011,2025-2026
09H05870,CENTRO ESCUELA  ELOY ALFARO,GUAYAS,PEDRO CARBO,PEDRO CARBO,Fiscal,Urbana,14,2010-2011,2023-2024
09H05922,CENTRO SOLIDARIO SANTIAGO APOSTOL,GUAYAS,GUAYAQUIL,TARQUI,Particular,Urbana,6,2010-2011,2015-2016
09H05644,CINCO DE JUNIO,GUAYAS,NARANJAL,TAURA,Fiscal,Rural,16,2010-2011,2025-2026
09H02135,COLEGIO  PARTICULAR A DISTANCIA JUAN MONTALVO FIALLOS,GUAYAS,GUAYAQUIL,XIMENA,Particular,Urbana,16,2010-2011,2025-2026
09H05701,COLEGIO A DISTANCIA PABLO NERUDA,GUAYAS,GUAYAQUIL,TARQUI,Particular,Urbana,12,2010-2011,2021-2022
09H01880,CONSTRUCTORES DEL MAÃANA,GUAYAS,GUAYAQUIL,TARQUI,Particular,Urbana,16,2010-2011,2025-2026
09H05966,COSQUILLITAS DE FELICIDAD  1095,GUAYAS,GUAYAQUIL,TARQUI,Particular,Urbana,15,2010-2011,2025-2026
09H05782,DIECISEIS DE NOVIEMBRE NO 24,GUAYAS,SALITRE,EL SALITRE (LAS RAMAS),Fiscal,Urbana,16,2010-2011,2025-2026
09H05803,DOCE DE JULIO,GUAYAS,GUAYAQUIL,PUNA,Fiscal,Rural,16,2010-2011,2025-2026
09H05901,DR. CAMILO GALLEGOS DOMINGUEZ,GUAYAS,EL TRIUNFO,EL TRIUNFO,Fiscal,Urbana,16,2010-2011,2025-2026
09H05876,DRA AZUCENA CASTRO NUÃEZ   N 32,GUAYAS,DAULE,DAULE,Fiscal,Urbana,6,2010-2011,2015-2016
09H00107,EDUCANDOS NIÃO TAPDEN,GUAYAS,GUAYAQUIL,FEBRES CORDERO,Particular,Urbana,16,2010-2011,2025-2026
09H05800,EL SABER ES PODER    1452,GUAYAS,GUAYAQUIL,XIMENA,Particular,Urbana,16,2010-2011,2025-2026
09H06046,EL TREBOL,GUAYAS,GUAYAQUIL,TARQUI,Particular,Urbana,16,2010-2011,2025-2026
09H05607,ELIN S BROWN,GUAYAS,DURAN,ELOY ALFARO (DURAN),Particular,Urbana,16,2010-2011,2025-2026
09H05949,ESCUELA   NEPTALI   PACHECO   LEON,GUAYAS,ALFREDO BAQUERIZO MORENO,ALFREDO BAQUERIZO MORENO (JUJAN),Particular,Urbana,16,2010-2011,2025-2026
09H05813,ESCUELA PARTICULAR 625 OLYMPUS,GUAYAS,GUAYAQUIL,URDANETA,Particular,Urbana,16,2010-2011,2025-2026
09H01360,ESCUELA PARTICULAR MIXTA  DUPLOS,GUAYAS,GUAYAQUIL,TARQUI,Particular,Urbana,16,2010-2011,2025-2026
09H03285,ESCUELA PRIMERO DE MAYO,GUAYAS,DAULE,DAULE,Fiscal,Urbana,16,2010-2011,2025-2026
09H05786,ESCUELA SIN NOMBRE NUMERO OCHO,GUAYAS,SIMON BOLIVAR,SIMON BOLIVAR,Fiscal,Urbana,6,2010-2011,2015-2016
09H05804,EUFEMIA MARIA RAMOS LOPEZ,GUAYAS,SALITRE,JUNQUILLAL,Fiscal,Rural,16,2010-2011,2025-2026
09H05775,FAE NO 3 TAURA,GUAYAS,SAN JACINTO DE YAGUACHI,VIRGEN DE FATIMA,Particular,Rural,16,2010-2011,2025-2026
09H05723,FASINARM,GUAYAS,GUAYAQUIL,TARQUI,Fiscomisional,Urbana,16,2010-2011,2025-2026
09H05812,FEDEGUAYAS,GUAYAS,GUAYAQUIL,TARQUI,Particular,Urbana,16,2010-2011,2025-2026
09B00042,FERNANDO DAQUILEMA,GUAYAS,GUAYAQUIL,TARQUI,Fiscal,Urbana,16,2010-2011,2025-2026
09H05719,HUASCAR  72,GUAYAS,EL EMPALME,GUAYAS (PUEBLO NUEVO),Fiscal,Rural,16,2010-2011,2025-2026
09H03470,INST MEDICO PEDAGOGICO DE AUDICION Y LENGUAJE,GUAYAS,DURAN,ELOY ALFARO (DURAN),Fiscal,Urbana,16,2010-2011,2025-2026
09H05953,IRFEYAL EXT 013,GUAYAS,GUAYAQUIL,TARQUI,Fiscomisional,Urbana,15,2010-2011,2024-2025
09H05954,IRFEYAL EXT050,GUAYAS,GUAYAQUIL,TARQUI,Fiscomisional,Urbana,16,2010-2011,2025-2026
09H05955,IRFEYAL EXT051,GUAYAS,GUAYAQUIL,TARQUI,Fiscomisional,Urbana,14,2010-2011,2025-2026
09H05912,JACINTA SANDIFORD,GUAYAS,DURAN,ELOY ALFARO (DURAN),Fiscal,Urbana,16,2010-2011,2025-2026
09H05398,JORGE BORJA FULLER,GUAYAS,MILAGRO,MILAGRO,Particular,Urbana,10,2010-2011,2019-2020
09H05928,JOSE MARTINEZ QUEIROLO  499,GUAYAS,GUAYAQUIL,TARQUI,Fiscal,Urbana,16,2010-2011,2025-2026
09H03128,JUAN DE VELASCO 49,GUAYAS,COLIMES,COLIMES,Fiscal,Urbana,16,2010-2011,2025-2026
09H05932,KEVIN ROBERTS,GUAYAS,DURAN,ELOY ALFARO (DURAN),Particular,Urbana,16,2010-2011,2025-2026
09H00987,LA FLORIDA,GUAYAS,GUAYAQUIL,TARQUI,Particular,Urbana,16,2010-2011,2025-2026
09H02170,LAGUNA AZUL   N  242 Y    JARDI   N  350 ACUERDO 18 03 94,GUAYAS,GUAYAQUIL,XIMENA,Particular,Urbana,6,2010-2011,2015-2016
09H01041,LAS AMERICAS,GUAYAS,GUAYAQUIL,TARQUI,Particular,Urbana,16,2010-2011,2025-2026
09H05802,LENIN SANCHEZ ROMERO,GUAYAS,ALFREDO BAQUERIZO MORENO,ALFREDO BAQUERIZO MORENO (JUJAN),Fiscal,Urbana,16,2010-2011,2025-2026
09H05831,LIBERTADOR BOLIVAR  N 9,GUAYAS,SAN JACINTO DE YAGUACHI,VIRGEN DE FATIMA,Fiscal,Rural,16,2010-2011,2025-2026
09H06043,LICEO LOS ANDES,GUAYAS,GUAYAQUIL,TARQUI,Particular,Urbana,16,2010-2011,2025-2026
09H05439,LOS DIAS DE MI INFANCIA,GUAYAS,GUAYAQUIL,TARQUI,Particular,Urbana,9,2010-2011,2018-2019
09H05799,LOS PEQUEÃOS TRIUNFADORES,GUAYAS,GUAYAQUIL,TARQUI,Particular,Urbana,11,2010-2011,2020-2021
09H05816,MAGICAS AVENTURAS,GUAYAS,GUAYAQUIL,TARQUI,Particular,Urbana,12,2010-2011,2021-2022
09H05758,MAGISTRADOS DEL FUTURO,GUAYAS,GUAYAQUIL,TARQUI,Particular,Urbana,9,2010-2011,2018-2019
09H03742,MARISCAL SUCRE 94,GUAYAS,EL EMPALME,VELASCO IBARRA (CAB. EL EMPALME),Fiscal,Urbana,16,2010-2011,2025-2026
09H05937,MARISCAL SUCRE SEDE NORTE,GUAYAS,GUAYAQUIL,TARQUI,Particular,Urbana,16,2010-2011,2025-2026
09H05658,MI OSITO  N  92,GUAYAS,GUAYAQUIL,CARBO (CONCEPCION),Particular,Urbana,16,2010-2011,2025-2026
09H06047,MONILANDIA,GUAYAS,GUAYAQUIL,TARQUI,Particular,Urbana,16,2010-2011,2025-2026
09H05808,MONTE SINAI EBENEZER,GUAYAS,GUAYAQUIL,TARQUI,Fiscal,Urbana,16,2010-2011,2025-2026
09H01793,MUNDO DE LETRAS,GUAYAS,GUAYAQUIL,TARQUI,Particular,Urbana,6,2010-2011,2015-2016
09H05956,NARCISA   DE   JESUS,GUAYAS,BALZAR,BALZAR,Fiscal,Urbana,16,2010-2011,2025-2026
09H05682,NINOS DEL FUTURO,GUAYAS,GUAYAQUIL,PUNA,Fiscal,Rural,16,2010-2011,2025-2026
09H02237,NUEVOS CAMINOS,GUAYAS,GUAYAQUIL,XIMENA,Particular,Urbana,9,2010-2011,2018-2019
09H05974,POLIBIO JARAMILLO SAA,GUAYAS,PLAYAS,GENERAL VILLAMIL (PLAYAS),Fiscal,Urbana,16,2010-2011,2025-2026
09H06044,PORTAL DE BELEN,GUAYAS,GUAYAQUIL,XIMENA,Particular,Urbana,16,2010-2011,2025-2026
09H04946,RAYITO DE LUZ,GUAYAS,SAN JACINTO DE YAGUACHI,SAN JACINTO DE YAGUACHI,Fiscal,Urbana,16,2010-2011,2025-2026
09H05790,RENE,GUAYAS,MILAGRO,MILAGRO,Particular,Urbana,6,2010-2011,2015-2016
09H00893,REPUBLICA DE IBERIA,GUAYAS,GUAYAQUIL,TARQUI,Particular,Urbana,16,2010-2011,2025-2026
09H05556,REY DAVID,GUAYAS,GUAYAQUIL,ROCA,Particular,Urbana,16,2010-2011,2025-2026
09B00041,ROCA MIA,GUAYAS,GUAYAQUIL,TARQUI,Fiscomisional,Urbana,8,2010-2011,2018-2019
09H05807,SEBASTIAN LANDETA CAGUA,GUAYAS,GUAYAQUIL,TARQUI,Fiscal,Urbana,16,2010-2011,2025-2026
09H05882,SOFIA QUEVEDO DE GRUNAUER,GUAYAS,GUAYAQUIL,TARQUI,Fiscal,Urbana,16,2010-2011,2025-2026
09H05817,SOL EN LOS ANDES  1063  1216,GUAYAS,GUAYAQUIL,FEBRES CORDERO,Particular,Urbana,16,2010-2011,2025-2026
09B00017,TSUER ENTSA,GUAYAS,NARANJAL,NARANJAL,Fiscal,Urbana,16,2010-2011,2025-2026
09H05933,UNA VIDA CON PROPOSITO,GUAYAS,GUAYAQUIL,TARQUI,Particular,Urbana,16,2010-2011,2025-2026
09H05942,UNIDAD  EDUCATIVA  BILINGUE CENTRO EDUCATIVO LA MODERNA,GUAYAS,SAMBORONDON,TARIFA,Particular,Rural,16,2010-2011,2025-2026
09H05815,UNIDAD EDUCATIVA A DISTANCIA GENERAL ANTONIO ELIZALDE,GUAYAS,GUAYAQUIL,XIMENA,Particular,Urbana,6,2010-2011,2015-2016
09H03826,VEINTICUATRO DE MAYO   11,GUAYAS,EL EMPALME,VELASCO IBARRA (CAB. EL EMPALME),Particular,Urbana,16,2010-2011,2025-2026
09H05945,YOUNG LIVING ACADEMY,GUAYAS,GUAYAQUIL,CHONGON,Particular,Urbana,16,2010-2011,2025-2026
10B00216,CERRO MEZA,IMBABURA,IBARRA,LITA,Fiscal,Rural,16,2010-2011,2025-2026
11H01862,AGUINALDO CASTILLO,LOJA,SARAGURO,LLUZHAPA,Fiscal,Rural,16,2010-2011,2025-2026
11H01892,AMERICO VESPUCIO,LOJA,OLMEDO,OLMEDO,Fiscal,Urbana,6,2010-2011,2015-2016
11H01364,ANGEL MINOS GRANDA,LOJA,PUYANGO,VICENTINO,Fiscal,Rural,16,2010-2011,2025-2026
11H01860,CADE,LOJA,LOJA,EL SAGRARIO,Particular,Urbana,6,2010-2011,2015-2016
11H01097,CELIA VICTORIA ORTEGA,LOJA,MACARA,LA VICTORIA,Fiscal,Rural,16,2010-2011,2025-2026
11H01548,CENTRO DE FORMACION ARTESANAL JOSE ANTONIO CAMPOS,LOJA,ZAPOTILLO,ZAPOTILLO,Fiscal,Urbana,6,2010-2011,2015-2016
11H01900,CENTRO EDUCATIVO PARTICULAR LA CALANDRIA,LOJA,LOJA,VILCABAMBA (VICTORIA),Particular,Rural,16,2010-2011,2025-2026
11H01902,COLEGIO POPULAR A DISTANCIA PIO JARAMILLO ALVARADO,LOJA,LOJA,SAN SEBASTIAN,Fiscal,Urbana,6,2010-2011,2015-2016
11H01903,CORDILLERA,LOJA,LOJA,EL SAGRARIO,Particular,Urbana,16,2010-2011,2025-2026
11H01863,DOCTOR HUGO VIVAR FLORES,LOJA,SARAGURO,LLUZHAPA,Fiscal,Rural,16,2010-2011,2025-2026
11H01228,DR. FRAY PEDRO RODRIGEZ DE AGUAYO,LOJA,PALTAS,ORIANGA,Fiscal,Rural,16,2010-2011,2025-2026
11H01888,JORGE SOTOMAYOR CASTRO,LOJA,MACARA,MACARA,Municipal,Urbana,6,2010-2011,2015-2016
11H01861,JOSE ANGEL ALEJANDRO,LOJA,GONZANAMA,CHANGAIMINA (LA LIBERTAD),Fiscal,Rural,16,2010-2011,2025-2026
11H01899,SIN NOMBRE,LOJA,CATAMAYO,SAN PEDRO DE LA BENDITA,Fiscal,Rural,16,2010-2011,2025-2026
12H01660,24 DE JULIO,LOS RIOS,BUENA FE,SAN JACINTO DE BUENA FE,Fiscal,Urbana,16,2010-2011,2025-2026
12H00754,CENTRO DE FORMACION ARTESANAL GUAYAQUIL,LOS RIOS,QUEVEDO,SAN CAMILO,Particular,Urbana,7,2010-2011,2016-2017
12H02241,JORGE ARSENIO MOGROVEJO VELASCO,LOS RIOS,QUINSALOMA,QUINSALOMA,Fiscal,Urbana,16,2010-2011,2025-2026
12H01842,LIDERES DEL FUTURO,LOS RIOS,VALENCIA,VALENCIA,Particular,Urbana,16,2010-2011,2025-2026
12H00018,NUEVA GENERACION,LOS RIOS,BABAHOYO,CLEMENTE BAQUERIZO,Particular,Urbana,11,2010-2011,2020-2021
12H02179,REGION AMAZONICA,LOS RIOS,BUENA FE,SAN JACINTO DE BUENA FE,Fiscal,Urbana,16,2010-2011,2025-2026
13H04815,10 DE AGOSTO,MANABI,FLAVIO ALFARO,FLAVIO ALFARO,Fiscal,Urbana,16,2010-2011,2025-2026
13H04435,26 DE SEPTIEMBRE,MANABI,PEDERNALES,COJIMIES,Fiscal,Rural,16,2010-2011,2025-2026
13H04878,29 DE ABRIL,MANABI,FLAVIO ALFARO,FLAVIO ALFARO,Fiscal,Urbana,16,2010-2011,2025-2026
13H04530,9 DE OCTUBRE,MANABI,EL CARMEN,EL CARMEN,Fiscal,Urbana,16,2010-2011,2025-2026
13H04807,AMIGOS Y GARABATOS,MANABI,PORTOVIEJO,ANDRES DE VERA,Particular,Urbana,11,2010-2011,2020-2021
13H04839,BELLAVISTA,MANABI,PEDERNALES,COJIMIES,Fiscal,Rural,16,2010-2011,2025-2026
13H04875,CARLOS INTRIAGO,MANABI,SUCRE,SAN ISIDRO,Fiscal,Rural,6,2010-2011,2015-2016
13H04472,CENTRO DE FORMACION ARTESANAL LUIS MARIA PINTO,MANABI,SUCRE,SAN ISIDRO,Fiscal,Rural,6,2010-2011,2015-2016
13H04783,COLEGIO MUNICIPAL MIXTO VESPERTINO TABUGA,MANABI,JAMA,JAMA,Municipal,Urbana,16,2010-2011,2025-2026
13H04717,COLEGIO PARTICULAR A DISTACIA ELOY ALFARO,MANABI,EL CARMEN,EL CARMEN,Particular,Urbana,16,2010-2011,2025-2026
13H04780,CRISTOBAL TORO ARCENTALES,MANABI,MONTECRISTI,MONTECRISTI,Fiscal,Urbana,16,2010-2011,2025-2026
13H04844,DANIEL ANTONIO ALCIVAR MOREIRA,MANABI,FLAVIO ALFARO,FLAVIO ALFARO,Fiscal,Urbana,6,2010-2011,2015-2016
13H04330,DE MADRES,MANABI,SAN VICENTE,SAN VICENTE,Fiscal,Urbana,7,2010-2011,2016-2017
13H04782,EL PRADO,MANABI,MONTECRISTI,MONTECRISTI,Fiscal,Urbana,7,2010-2011,2016-2017
13H04787,ELOY ALFARO,MANABI,CHONE,SANTA RITA,Fiscal,Urbana,8,2010-2011,2025-2026
13H04817,EMMA ARTEAGA ROSADO,MANABI,EL CARMEN,EL CARMEN,Particular,Urbana,6,2010-2011,2015-2016
13H04810,ERNESTO GONZALO SALAZAR VILLACIS,MANABI,EL CARMEN,EL CARMEN,Fiscal,Urbana,16,2010-2011,2025-2026
13H04792,JAIME ROLDOS AGUILERA,MANABI,CHONE,SANTA RITA,Fiscal,Urbana,16,2010-2011,2025-2026
13H04263,JEFFERSON,MANABI,JARAMIJO,JARAMIJO,Particular,Urbana,11,2010-2011,2020-2021
13H02820,JORGE PIN CASTILLO,MANABI,PAJAN,PAJAN,Fiscal,Urbana,7,2010-2011,2016-2017
13H04869,JOSE AMRIA VELAZ EXT. 180A,MANABI,SANTA ANA,SANTA ANA,Fiscomisional,Urbana,12,2010-2011,2021-2022
13H04826,JOSE ANTONIO DE VALLEJO,MANABI,JIPIJAPA,JIPIJAPA,Fiscal,Urbana,16,2010-2011,2025-2026
13H04791,JOSE BOANERGES CEDE,MANABI,ROCAFUERTE,ROCAFUERTE,Municipal,Urbana,6,2010-2011,2015-2016
13H04838,JOSE MARIA VELAZ,MANABI,EL CARMEN,EL CARMEN,Fiscomisional,Urbana,12,2010-2011,2021-2022
13H04872,JOSE MARIA VELAZ EXT. 114,MANABI,SUCRE,LEONIDAS PLAZA GUTIERREZ,Fiscomisional,Urbana,8,2010-2011,2017-2018
13H04858,JOSE MARIA VELAZ EXT. 30,MANABI,FLAVIO ALFARO,FLAVIO ALFARO,Fiscomisional,Urbana,16,2010-2011,2025-2026
13H04859,JOSE MARIA VELAZ EXT. 32,MANABI,OLMEDO,OLMEDO,Fiscomisional,Urbana,11,2010-2011,2020-2021
13H04868,JOSE MARIA VELAZ EXT. 400D,MANABI,PORTOVIEJO,CRUCITA,Fiscomisional,Rural,14,2010-2011,2023-2024
13H04855,JOSE MARIA VELAZ EXT. 45,MANABI,PORTOVIEJO,ANDRES DE VERA,Fiscomisional,Urbana,14,2010-2011,2023-2024
13H04862,JOSE MARIA VELAZ EXT. 640D,MANABI,BOLIVAR,MEMBRILLO,Fiscomisional,Rural,16,2010-2011,2025-2026
13H04861,JOSE MARIA VELAZ EXT. 70C,MANABI,EL CARMEN,EL CARMEN,Fiscomisional,Urbana,6,2010-2011,2015-2016
13H04864,JOSE MARIA VELAZ EXT. 860D,MANABI,CHONE,CANUTO,Fiscomisional,Rural,16,2010-2011,2025-2026
13H04870,JOSE MARIA VELAZ EXTENSION 90A QUININDECITO,MANABI,FLAVIO ALFARO,FLAVIO ALFARO,Fiscomisional,Urbana,8,2010-2011,2017-2018
13H00426,JOSE MARTI,MANABI,PORTOVIEJO,FRANCISCO PACHECO,Particular,Urbana,7,2010-2011,2016-2017
13H04803,JOSE ROMERO IBARRA,MANABI,ROCAFUERTE,ROCAFUERTE,Municipal,Urbana,6,2010-2011,2015-2016
13H04837,JUAN LEON MERA,MANABI,PEDERNALES,PEDERNALES,Fiscal,Urbana,16,2010-2011,2025-2026
13H04822,LA TOLA,MANABI,EL CARMEN,EL CARMEN,Fiscal,Urbana,16,2010-2011,2025-2026
13H04008,LAS MARAVILLAS,MANABI,PEDERNALES,DIEZ DE AGOSTO,Fiscal,Rural,16,2010-2011,2025-2026
13H04811,LC. HECTOR DIAZ ROJAS,MANABI,PEDERNALES,COJIMIES,Fiscal,Rural,16,2010-2011,2025-2026
13H04804,LEOPOLDINA ANDRADE,MANABI,CHONE,ELOY ALFARO,Particular,Rural,6,2010-2011,2015-2016
13H04793,LESVIA PAZZOS,MANABI,CHONE,SANTA RITA,Fiscal,Urbana,6,2010-2011,2015-2016
13H04794,LUZ DE AMERICA,MANABI,EL CARMEN,EL CARMEN,Fiscal,Urbana,6,2010-2011,2015-2016
13H04789,MANITAS CREADORAS,MANABI,ROCAFUERTE,ROCAFUERTE,Municipal,Urbana,6,2010-2011,2015-2016
13H04852,MANUEL ANTONIO RIVAS ALCIVAR,MANABI,FLAVIO ALFARO,FLAVIO ALFARO,Fiscal,Urbana,16,2010-2011,2025-2026
13H04883,MANUELA CAÃIZARES,MANABI,JARAMIJO,JARAMIJO,Fiscal,Urbana,6,2010-2011,2015-2016
13H00332,MARIA ASUNCION,MANABI,PORTOVIEJO,PICOAZA,Fiscal,Urbana,6,2010-2011,2016-2017
13H04841,MARIANITA DE JUSUS,MANABI,PICHINCHA,SAN SEBASTIAN,Fiscal,Rural,16,2010-2011,2025-2026
13H04775,MI MUNDO NATURAL,MANABI,PORTOVIEJO,SAN PABLO,Particular,Urbana,7,2010-2011,2016-2017
13H04813,MIGUEL ANGEL LOPEZ,MANABI,FLAVIO ALFARO,FLAVIO ALFARO,Fiscal,Urbana,16,2010-2011,2025-2026
13H04825,MONTE OLIVO,MANABI,MONTECRISTI,MONTECRISTI,Fiscal,Urbana,16,2010-2011,2025-2026
13H04774,NUEVA ESPERANZA,MANABI,ROCAFUERTE,ROCAFUERTE,Municipal,Urbana,6,2010-2011,2015-2016
13H04818,NUEVOS HORIZONTES,MANABI,SANTA ANA,LODANA,Particular,Urbana,6,2010-2011,2015-2016
13H04835,NUEVOS HORIZONTES,MANABI,FLAVIO ALFARO,FLAVIO ALFARO,Particular,Urbana,6,2010-2011,2015-2016
13H04843,OSCAR EFREN REYES,MANABI,EL CARMEN,EL CARMEN,Fiscal,Urbana,16,2010-2011,2025-2026
13H04876,PATRIA UNIDA,MANABI,PEDERNALES,ATAHUALPA,Fiscal,Rural,16,2010-2011,2025-2026
13H04576,PEDRO JACINTO CEDEÃO MEJIA,MANABI,FLAVIO ALFARO,FLAVIO ALFARO,Fiscal,Urbana,16,2010-2011,2025-2026
13H04290,PERFECTA LUZ CLARA  VERA CEDENO,MANABI,SAN VICENTE,SAN VICENTE,Fiscal,Urbana,6,2010-2011,2015-2016
13H04816,RIO PESCADILLO,MANABI,FLAVIO ALFARO,FLAVIO ALFARO,Fiscal,Urbana,16,2010-2011,2025-2026
13H04882,SAGRADO CORAZON III,MANABI,SUCRE,LEONIDAS PLAZA GUTIERREZ,Fiscomisional,Urbana,6,2010-2011,2015-2016
13H04836,SAN ANTONIO,MANABI,PEDERNALES,COJIMIES,Fiscal,Rural,16,2010-2011,2025-2026
13H04830,SIN NOMBRE,MANABI,EL CARMEN,4 DE DICIEMBRE,Particular,Urbana,7,2010-2011,2016-2017
13H04833,TIWINZA,MANABI,PEDERNALES,DIEZ DE AGOSTO,Fiscal,Rural,16,2010-2011,2025-2026
13H04786,UNION Y PROGRESO,MANABI,CHONE,SANTA RITA,Fiscal,Urbana,16,2010-2011,2025-2026
13H03250,VISQUIJE,MANABI,SANTA ANA,LODANA,Fiscal,Urbana,7,2010-2011,2016-2017
14H00595,15 DE OCTUBRE,MORONA SANTIAGO,SUCUA,HUAMBI,Fiscal,Rural,16,2010-2011,2025-2026
14H00597,4 DE SEPTIEMBRE,MORONA SANTIAGO,LIMON INDANZA,SAN MIGUEL DE CONCHAY,Fiscal,Rural,16,2010-2011,2025-2026
14B00493,CECIB RIO KUSUTKA,MORONA SANTIAGO,TAISHA,MACUMA,Fiscal,Rural,16,2010-2011,2025-2026
14B00487,CECIB SANTA CRISTINA,MORONA SANTIAGO,SAN JUAN BOSCO,SAN CARLOS DE LIMON,Fiscal,Rural,16,2010-2011,2025-2026
14B00486,CHIRIAP,MORONA SANTIAGO,TAISHA,HUASAGA (CAB EN WAMPUIK),Fiscal,Rural,16,2010-2011,2025-2026
14B00295,ELOY SAANT,MORONA SANTIAGO,TAISHA,MACUMA,Fiscal,Rural,16,2010-2011,2025-2026
14H00177,SARAGURO,MORONA SANTIAGO,GUALAQUIZA,EL IDEAL,Fiscal,Rural,13,2010-2011,2022-2023
14B00499,SEMU,MORONA SANTIAGO,TAISHA,HUASAGA (CAB EN WAMPUIK),Fiscal,Rural,16,2010-2011,2025-2026
14H00591,SIN NOMBRE DE PAUS,MORONA SANTIAGO,MORONA,RIO BLANCO,Fiscal,Rural,12,2010-2011,2021-2022
14B00494,TITIA,MORONA SANTIAGO,TAISHA,HUASAGA (CAB EN WAMPUIK),Fiscal,Rural,16,2010-2011,2025-2026
14B00498,VALLE DE ZAMORA,MORONA SANTIAGO,GUALAQUIZA,BOMBOIZA,Fiscal,Rural,16,2010-2011,2025-2026
14B00489,VICENTE NAICHAP,MORONA SANTIAGO,GUALAQUIZA,BOMBOIZA,Fiscal,Rural,16,2010-2011,2025-2026
15H00345,CESAR AUGUSTO RUEDA,NAPO,TENA,TENA,Fiscomisional,Urbana,16,2010-2011,2025-2026
15H00348,MIGUEL LEONIDAS ROSALES,NAPO,ARCHIDONA,COTUNDO,Fiscal,Rural,16,2010-2011,2025-2026
15H00347,OSCAR MONTAÃO,NAPO,TENA,AHUANO,Fiscal,Rural,16,2010-2011,2025-2026
15H00343,PADRE CESAR BERTOGLIO,NAPO,TENA,PUERTO NAPO,Fiscomisional,Rural,16,2010-2011,2025-2026
15H00344,RUBEN CEVALLOS VEGA,NAPO,TENA,TENA,Fiscal,Urbana,16,2010-2011,2025-2026
15H00342,SEA LA LUZ,NAPO,QUIJOS,PAPALLACTA,Particular,Rural,16,2010-2011,2025-2026
22B00170,ACHI YAKU,ORELLANA,LORETO,SAN JOSE DE DAHUANO,Fiscal,Rural,16,2010-2011,2025-2026
22B00171,CECIB RENACER,ORELLANA,ORELLANA,EL DORADO,Fiscal,Rural,16,2010-2011,2025-2026
22B00168,DICARO,ORELLANA,AGUARICO,CONONACO,Fiscal,Rural,16,2010-2011,2025-2026
22H00486,DOCTORA GUADALUPE LARRIVA,ORELLANA,ORELLANA,PUERTO FRANCISCO DE ORELLANA (EL COCA),Particular,Urbana,16,2010-2011,2025-2026
22B00159,JUAN MURIALDO,ORELLANA,LORETO,SAN JOSE DE DAHUANO,Fiscal,Rural,16,2010-2011,2025-2026
22B00169,MANUELITA ZAENZ,ORELLANA,AGUARICO,SANTA MARIA DE HUIRIRIMA,Fiscal,Rural,16,2010-2011,2025-2026
22H00485,PEDRO TOMAS,ORELLANA,ORELLANA,LA BELLEZA,Fiscal,Rural,16,2010-2011,2025-2026
22H00491,SIMON BOLIVAR GREFA,ORELLANA,LORETO,SAN JOSE DE DAHUANO,Particular,Rural,16,2010-2011,2025-2026
16B00250,CECIB  SUNTI,PASTAZA,PASTAZA,SIMON BOLIVAR (CAB. EN MUSHULLACTA),Fiscal,Rural,16,2010-2011,2025-2026
16B00267,CECIB ECUADOR AMAZONICO,PASTAZA,PASTAZA,SIMON BOLIVAR (CAB. EN MUSHULLACTA),Fiscal,Rural,16,2010-2011,2025-2026
16B00210,CHUVA KACHI,PASTAZA,ARAJUNO,CURARAY,Fiscal,Rural,16,2010-2011,2025-2026
16B00253,ENTSAKUA,PASTAZA,PASTAZA,MONTALVO (ANDOAS),Fiscal,Rural,16,2010-2011,2025-2026
16B00009,FRAY AGUSTIN MARIA LEON,PASTAZA,PASTAZA,CANELOS,Fiscomisional,Rural,9,2010-2011,2018-2019
16B00262,GENERAL MIGUEL ITURALDE,PASTAZA,PASTAZA,MONTALVO (ANDOAS),Fiscal,Rural,16,2010-2011,2025-2026
